Category,SKU,ProductName,Location,Bin,BatchSerialNumber,ExpiryDate,Discount,StockValue,OnHand,VolumeOnHand,Available,OnOrder,InTransit,Allocated,Status,Unit,Family,StockLocator,Brand,PriceTier1,PriceTier2,PriceTier3,NextDeliveryDate
"Xero","3401360019768","Filorga Salon GRYOUTH MASK (500 ML)-HS:3304990039","WNL","3-F-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",135.0000,127.5000,0.0000,
"Xero","3401360019768","Filorga Salon GRYOUTH MASK (500 ML)-HS:3304990039","WNL","3-H-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",135.0000,127.5000,0.0000,
"Xero","3401360019768","Filorga Salon GRYOUTH MASK (500 ML)-HS:3304990039","WNL","4-A-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",135.0000,127.5000,0.0000,
"Xero","3401360019768","Filorga Salon GRYOUTH MASK (500 ML)-HS:3304990039","WNL","4-A-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",135.0000,127.5000,0.0000,
"Xero","3401360019768","Filorga Salon GRYOUTH MASK (500 ML)-HS:3304990039","WNL","5-F-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",135.0000,127.5000,0.0000,
"Xero","3401360019768","Filorga Salon GRYOUTH MASK (500 ML)-HS:3304990039","WNL","5-G-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",135.0000,127.5000,0.0000,
"Xero","3401360019768","Filorga Salon GRYOUTH MASK (500 ML)-HS:3304990039","WNL","WALL-G-7","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",135.0000,127.5000,0.0000,
"Xero","3540550000923","Filorga Salon HYALURONIC YOUTH MASK (15PCS)-HS:3304990049","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000923","Filorga Salon HYALURONIC YOUTH MASK (15PCS)-HS:3304990049","WNL","5-G-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000923","Filorga Salon HYALURONIC YOUTH MASK (15PCS)-HS:3304990049","WNL","WALL-B-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550001746","Filorga Scrub & Peel 150ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550002385","Filorga Scrub & Peel 5mlx20","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550002385","Filorga Scrub & Peel 5mlx20","WNL","2-B-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540558900027","Filorga SCRUB&MASK GEL 55ML (T) NB","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540558900027","Filorga SCRUB&MASK GEL 55ML (T) NB","WNL","3-D-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540558900027","Filorga SCRUB&MASK GEL 55ML (T) NB","WNL","3-E-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540558900010","Filorga Skin Absolute Day 50ML (T) NB","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000831","Filorga Skin Absolute Hand 2mlx20","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3401360019843","Filorga Skin Perfusion B3 Recovery Cream Salon 250ml-HS:3304990039","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",115.0000,105.0000,0.0000,
"Xero","3540550000169","Filorga Skin Perfusion Cleansing Oil (T) 500ml","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000169","Filorga Skin Perfusion Cleansing Oil (T) 500ml","WNL","5-G-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000169","Filorga Skin Perfusion Cleansing Oil (T) 500ml","WNL","5-G-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000916","Filorga Skin Perfusion Collagen Youth Mask 1x5","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3401360192287","Filorga Skin Perfusion Lift-Booster 3x10ml","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550002033","Filorga Sleep & Lift 2mlx20","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550002033","Filorga Sleep & Lift 2mlx20","WNL","2-B-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550002026","Filorga Sleep & Lift 50ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550002026","Filorga Sleep & Lift 50ml (T)","WNL","4-B-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550002026","Filorga Sleep & Lift 50ml (T)","WNL","5-G-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000732","Filorga Sleep & Peel 2mlx20","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000732","Filorga Sleep & Peel 2mlx20","WNL","2-A-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3401560235043","Filorga Sleep & Peel 30ML (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000725","Filorga Sleep Recover 2mlx20","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000589","Filorga Soin Corps Detox 150ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000756-2","Filorga Time Filler 2mlx20","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3401340878835","Filorga Time Filler 30ML (T) NB","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3401360157774","Filorga Time Filler Absolute Wrinkle Correction Cream 15ml","WNL","6-J-3","",,"",13014.8948,10529.0000,0.0000,10529.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000756","Filorga Time Filler Absolute Wrinkle Correction Cream 7ml","WNL","6-C-2","",,"",5649.1080,8180.0000,0.0000,8180.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000763","Filorga Time Filler Eyes 1mlx20","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000763","Filorga Time Filler Eyes 1mlx20","WNL","2-B-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550009391","Filorga TIME FILLER EYES 50mlX2 individual pack","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550009391","Filorga TIME FILLER EYES 50mlX2 individual pack","WNL","PL8","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000749","Filorga Time Filler Mat 2mlx20","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550001720","Filorga Time Filler Night 50ML (T) NB","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550001160","Filorga Time Filler Travel Kit 15ML (T) NB","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550001968","Filorga Time Flash 2mlx20","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550001968","Filorga Time Flash 2mlx20","WNL","2-B-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550001722","Filorga Time Flash 30ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550001722","Filorga Time Flash 30ml (T)","WNL","5-H-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550003818","Filorga Time-Filler Night 50ml (T)","WNL","3-C-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550003818","Filorga Time-Filler Night 50ml (T)","WNL","4-H-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550003818","Filorga Time-Filler Night 50ml (T)","WNL","D7","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550001128","Filorga Time-Zero Multi-Correction Wrinkles Serum 30 ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Item","3540550001593","Filorga Universal Cream 100ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Item","3540550001593","Filorga Universal Cream 100ml (T)","WNL","5-G-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Item","3540550001593","Filorga Universal Cream 100ml (T)","WNL","5-G-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Xero","3540550002224","Filorga UV bronze Body SPF 30 150ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550002224","Filorga UV bronze Body SPF 30 150ml (T)","WNL","5-G-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Item","3540550001777","Filorga uv defense cream 40 ml (T)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Item","3540550001777","Filorga uv defense cream 40 ml (T)","WNL","2-E-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Xero","3664948000088","FILORGA 菲洛嘉 HXR-EYE 肌肤灌注水润眼霜 95ml院装 - 3664948000088","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",105.0000,99.5000,0.0000,
"Xero","3664948000088","FILORGA 菲洛嘉 HXR-EYE 肌肤灌注水润眼霜 95ml院装 - 3664948000088","WNL","5-G-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",105.0000,99.5000,0.0000,
"Xero","3401360192232","FILORGA 菲洛嘉 NCTF 血清再生乳液 50ml - 3401360192232","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",42.5000,38.5000,0.0000,
"Item","APD20191203","FILORGA 菲洛嘉 十全大补面膜 7ml 小样","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Xero","3401325006437","FILORGA 菲洛嘉 玻尿酸保湿焕肤面膜 6片","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3401325006437","FILORGA 菲洛嘉 玻尿酸保湿焕肤面膜 6片","WNL","5-H-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3401325006437","FILORGA 菲洛嘉 玻尿酸保湿焕肤面膜 6片","WNL","OUT CT","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",0.0000,0.0000,0.0000,
"Xero","3540550000923(P)","FILORGA 菲洛嘉 玻尿酸保湿焕肤面膜 单片 - 3540550000923(P)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",8.5000,7.5000,0.0000,
"Xero","3540550000923(P)","FILORGA 菲洛嘉 玻尿酸保湿焕肤面膜 单片 - 3540550000923(P)","WNL","5-G-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",8.5000,7.5000,0.0000,
"Item","3540550008882","FILORGA 菲洛嘉 逆龄时光面霜 晚霜 50ml","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Xero","3401361057578","FILORGA 菲洛嘉360雕塑眼霜 15ml - 3401361057578","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",30.0000,27.0000,0.0000,
"Xero","3401361057578","FILORGA 菲洛嘉360雕塑眼霜 15ml - 3401361057578","WNL","1-C-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",30.0000,27.0000,0.0000,
"Xero","3401361057578","FILORGA 菲洛嘉360雕塑眼霜 15ml - 3401361057578","WNL","1-C-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",30.0000,27.0000,0.0000,
"Xero","3540550008523","FILORGA 菲洛嘉NCEF夜间面膜 50ml - 3540550008523","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",42.5000,38.5000,0.0000,
"Xero","3540550008523","FILORGA 菲洛嘉NCEF夜间面膜 50ml - 3540550008523","WNL","PL 0.5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",42.5000,38.5000,0.0000,
"Xero","3540550008523","FILORGA 菲洛嘉NCEF夜间面膜 50ml - 3540550008523","WNL","PL1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",42.5000,38.5000,0.0000,
"Xero","3540550008523","FILORGA 菲洛嘉NCEF夜间面膜 50ml - 3540550008523","WNL","WALL-G-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",42.5000,38.5000,0.0000,
"Xero","3401360192225","FILORGA 菲洛嘉NCTF再生抗衰修护面霜 50ml - 3401360192225","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",42.5000,38.5000,0.0000,
"Xero","3540550008400","FILORGA 菲洛嘉NCTF套装 (精华30ml+日晚霜15ml) - 3540550008400","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",0.0000,62.9700,0.0000,
"Xero","3401360192249","FILORGA 菲洛嘉NCTF血清再生精华液 30ml - 3401360192249","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",50.0000,45.0000,0.0000,
"Xero","3401360192249","FILORGA 菲洛嘉NCTF血清再生精华液 30ml - 3401360192249","WNL","5-G-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",50.0000,45.0000,0.0000,
"Xero","3401351102882","FILORGA 菲洛嘉保湿焕肤霜 50ml - 3401351102882","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",35.0000,30.0000,0.0000,
"Xero","3401351102882","FILORGA 菲洛嘉保湿焕肤霜 50ml - 3401351102882","WNL","5-G-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",35.0000,30.0000,0.0000,
"Xero","3401360226906","FILORGA 菲洛嘉修护保湿面霜全能乳万能霜 100ml  - 3401360226906","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",20.5000,18.2900,0.0000,
"Xero","3401360226906","FILORGA 菲洛嘉修护保湿面霜全能乳万能霜 100ml  - 3401360226906","WNL","5-G-3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",20.5000,18.2900,0.0000,
"Xero","3401360226906","FILORGA 菲洛嘉修护保湿面霜全能乳万能霜 100ml  - 3401360226906","WNL","5-I-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",20.5000,18.2900,0.0000,
"Xero","3401348573060","FILORGA 菲洛嘉十全大补面膜 50ml - 3401348573060","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",35.0000,30.5000,0.0000,
"Xero","3401348573060","FILORGA 菲洛嘉十全大补面膜 50ml - 3401348573060","WNL","5-H-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",35.0000,30.5000,0.0000,
"Xero","3401353695146","FILORGA 菲洛嘉受损皮肤修复霜 40ml  - 3401353695146","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",24.0000,21.0000,0.0000,
"Xero","3401353695146","FILORGA 菲洛嘉受损皮肤修复霜 40ml  - 3401353695146","WNL","1-E-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",24.0000,21.0000,0.0000,
"Item","3540550008684*4","FILORGA 菲洛嘉套盒(360眼霜16ml+十全大补28ml+逆龄面霜28ml)","WNL","OUT CT","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Item","3540550008684*4","FILORGA 菲洛嘉套盒(360眼霜16ml+十全大补28ml+逆龄面霜28ml)","WNL","PL2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Item","3540550008684*4","FILORGA 菲洛嘉套盒(360眼霜16ml+十全大补28ml+逆龄面霜28ml)","WNL","PL3","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Item","3540550009247*3","FILORGA 菲洛嘉套盒(十全大补45ml+逆龄面霜45ml+卸妆水150ml+360眼霜12ml)","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Item","3540550009247*3","FILORGA 菲洛嘉套盒(十全大补45ml+逆龄面霜45ml+卸妆水150ml+360眼霜12ml)","WNL","OUT CT","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Item","3540550009247*3","FILORGA 菲洛嘉套盒(十全大补45ml+逆龄面霜45ml+卸妆水150ml+360眼霜12ml)","WNL","PL12","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Item","3540550009247*3","FILORGA 菲洛嘉套盒(十全大补45ml+逆龄面霜45ml+卸妆水150ml+360眼霜12ml)","WNL","WALL-D-4","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"CC","","","",0.0000,0.0000,0.0000,
"Xero","3540550008486","FILORGA 菲洛嘉套装 (面部精油30ml+白陨石日霜15ml+焕活凝烁眼霜4ml) - 3540550008486","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",64.0000,57.5000,0.0000,
"Xero","3540550008394","FILORGA 菲洛嘉慕斯洁面 150ml*2 - 3540550008394","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",30.4300,18.4300,0.0000,
"Xero","3401399693984","FILORGA 菲洛嘉抗氧化玻尿酸摩丝洁面 150ml - 3401399693984","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",13.9500,12.5000,0.0000,
"Xero","3401399693984","FILORGA 菲洛嘉抗氧化玻尿酸摩丝洁面 150ml - 3401399693984","WNL","5-G-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",13.9500,12.5000,0.0000,
"Xero","3401360315402","FILORGA 菲洛嘉抗衰皱老晚霜 50ml  - 3401360315402","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",0.0000,0.0000,0.0000,
"Xero","3401360016552","FILORGA 菲洛嘉极致抗衰老日霜 50ml - 3401360016552","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",72.0000,65.0000,0.0000,
"Xero","3401597522796","FILORGA 菲洛嘉焕龄时光眼霜 15ml - 3401597522796","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",0.0000,0.0000,0.0000,
"Xero","3401597522796","FILORGA 菲洛嘉焕龄时光眼霜 15ml - 3401597522796","WNL","1-I-1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",0.0000,0.0000,0.0000,
"Xero","3401597522796","FILORGA 菲洛嘉焕龄时光眼霜 15ml - 3401597522796","WNL","5-H-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",0.0000,0.0000,0.0000,
"Xero","3401597522796","FILORGA 菲洛嘉焕龄时光眼霜 15ml - 3401597522796","WNL","WALL-E-5","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",0.0000,0.0000,0.0000,
"Xero","3401360225121","FILORGA 菲洛嘉玻尿酸保湿焕肤面膜 - 3401360225121","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",6.2500,5.5900,0.0000,
"Xero","3401360225121","FILORGA 菲洛嘉玻尿酸保湿焕肤面膜 - 3401360225121","WNL","PL1","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",6.2500,5.5900,0.0000,
"Xero","3401360225121","FILORGA 菲洛嘉玻尿酸保湿焕肤面膜 - 3401360225121","WNL","WALL-J-6","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","",6.2500,5.5900,0.0000,
"Xero","3401565359720","FILORGA 菲洛嘉玻尿酸保湿精华 30ml - 3401565359720","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",34.0000,30.0000,0.0000,
"Xero","3401360110762","FILORGA 菲洛嘉玻尿酸保湿面霜 50ml  - 3401360110762","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",0.0000,0.0000,0.0000,
"Xero","3401360110762","FILORGA 菲洛嘉玻尿酸保湿面霜 50ml  - 3401360110762","WNL","5-G-2","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",0.0000,0.0000,0.0000,
"Xero","3401398089337","FILORGA 菲洛嘉玻尿酸抗氧化保湿精华 30ml - 3401398089337","WNL","","",,"",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,ACTIVE,"Xero","","","Filorga",37.5000,41.5000,0.0000,
